timestamp,gaze_x,gaze_y,target_x,target_y,mode
1768891644.5825853,0.76055545,0.28954554,0.7965449810028077,0.5,none
1768891644.6142015,0.7693722,0.31221238,0.8028682231903076,0.5,none
1768891644.6470952,0.7559286,0.3585331,0.8094469547271729,0.5,none
1768891644.6775873,0.8093089,0.3518596,0.8155453681945801,0.5,none
1768891644.725582,0.784143,0.37478274,0.8251442909240723,0.5,none
1768891644.7587228,0.8013318,0.35328886,0.8317724704742432,0.5,none
1768891644.7900095,0.7912387,0.33100507,0.8380298137664796,0.5,none
1768891644.8221483,0.79816765,0.34233817,0.8444575786590577,0.5,none
1768891644.8535392,0.7922248,0.318901,0.8507357597351074,0.5,none
1768891644.8859177,0.81512177,0.34868616,0.8572114467620849,0.5,none
1768891644.9174013,0.7971336,0.3663206,0.8635081768035889,0.5,none
1768891644.950323,0.77676356,0.3621287,0.8700925350189209,0.5,none
1768891644.9826467,0.8126202,0.3611159,0.8765572547912598,0.5,none
1768891645.0141952,0.81689507,0.36121637,0.8828669548034668,0.5,none
1768891645.0470915,0.815416,0.34640092,0.8894462108612061,0.5,none
1768891645.0780668,0.84228027,0.392936,0.8956412792205811,0.5,none
