timestamp,gaze_x,gaze_y,target_x,target_y,mode
1768891572.5212297,0.3194444444444444,0.44765625,0.4314806938171387,0.5,kalman
1768891572.5531719,0.3284722222222222,0.4421875,0.4378691196441651,0.5,kalman
1768891572.585315,0.3416666666666667,0.444140625,0.444297742843628,0.5,kalman
1768891572.6175523,0.35138888888888886,0.4421875,0.4507452011108398,0.5,kalman
1768891572.6652367,0.3638888888888889,0.439453125,0.4602820873260498,0.5,kalman
1768891572.6985502,0.37777777777777777,0.430078125,0.4669447898864746,0.5,kalman
1768891572.7306635,0.38680555555555557,0.431640625,0.47336745262145996,0.5,kalman
1768891572.7622292,0.39375,0.4265625,0.4796805858612061,0.5,kalman
1768891572.7942233,0.40625,0.418359375,0.4860794067382813,0.5,kalman
1768891572.825152,0.4201388888888889,0.41328125,0.4922651290893555,0.5,kalman
1768891572.858911,0.43472222222222223,0.4078125,0.4990169525146485,0.5,kalman
1768891572.8884132,0.44930555555555557,0.40859375,0.5049173831939697,0.5,kalman
1768891572.9221213,0.45902777777777776,0.40546875,0.5116590023040771,0.5,kalman
1768891572.9536848,0.4673611111111111,0.40546875,0.5179717063903809,0.5,kalman
1768891572.9847941,0.4736111111111111,0.404296875,0.5241935729980469,0.5,kalman
1768891573.0176613,0.475,0.40703125,0.5307670116424561,0.5,kalman
1768891573.0652668,0.4826388888888889,0.40703125,0.5402881145477295,0.5,kalman
1768891573.0980422,0.49236111111111114,0.39765625,0.5468431949615479,0.5,kalman
1768891573.1295772,0.5020833333333333,0.396875,0.5531501770019531,0.5,kalman
1768891573.161082,0.5159722222222223,0.39453125,0.5594511508941651,0.5,kalman
1768891573.1952157,0.5229166666666667,0.3875,0.5662778854370117,0.5,kalman
1768891573.2253394,0.5284722222222222,0.38046875,0.5723026275634766,0.5,kalman
1768891573.257454,0.5347222222222222,0.378515625,0.5787255287170411,0.5,kalman
1768891573.2898388,0.5416666666666666,0.37421875,0.5852025032043457,0.5,kalman
1768891573.3227062,0.5534722222222223,0.3734375,0.5917759895324707,0.5,kalman
1768891573.3543859,0.5569444444444445,0.378515625,0.598111915588379,0.5,kalman
1768891573.3867352,0.5680555555555555,0.38046875,0.6045817852020263,0.5,kalman
1768891573.417697,0.5770833333333333,0.3828125,0.6107741355895996,0.5,kalman
1768891573.450181,0.5833333333333334,0.38359375,0.6172709465026855,0.5,kalman
1768891573.4987428,0.5902777777777778,0.384765625,0.6269833087921143,0.5,kalman
1768891573.5306604,0.5965277777777778,0.379296875,0.6333668231964111,0.5,kalman
1768891573.5623019,0.6069444444444444,0.385546875,0.639695119857788,0.5,kalman
1768891573.594692,0.6194444444444445,0.386328125,0.6461731433868408,0.5,kalman
1768891573.6251776,0.6277777777777778,0.387890625,0.6522702693939209,0.5,kalman
1768891573.656986,0.6333333333333333,0.387109375,0.6586319446563721,0.5,kalman
1768891573.6891613,0.6409722222222223,0.393359375,0.6650670051574707,0.5,kalman
1768891573.7222993,0.6493055555555556,0.390234375,0.6716946125030517,0.5,kalman
1768891573.7535658,0.6520833333333333,0.3921875,0.6779479026794434,0.5,kalman
1768891573.786362,0.6555555555555556,0.3921875,0.6845071315765381,0.5,kalman
1768891573.8177612,0.6638888888888889,0.39609375,0.6907869815826416,0.5,kalman
1768891573.8516564,0.6659722222222222,0.394140625,0.697566032409668,0.5,kalman
1768891573.8987136,0.6722222222222223,0.397265625,0.7069774627685547,0.5,kalman
1768891573.930609,0.6819444444444445,0.405078125,0.7133565425872803,0.5,kalman
1768891573.962226,0.6875,0.405078125,0.7196799278259277,0.5,kalman
1768891573.994102,0.6923611111111111,0.40625,0.7260551452636719,0.5,kalman
1768891574.0254238,0.6972222222222222,0.403125,0.7323194980621338,0.5,kalman
1768891574.0578752,0.7020833333333333,0.410546875,0.7388097763061524,0.5,kalman
1768891574.0886922,0.7083333333333334,0.41328125,0.7449731826782227,0.5,kalman
1768891574.1214294,0.7138888888888889,0.412109375,0.7515206336975098,0.5,kalman
1768891574.1543565,0.7201388888888889,0.408203125,0.7581060409545899,0.5,kalman
1768891574.1867914,0.7277777777777777,0.411328125,0.7645930290222168,0.5,kalman
1768891574.2176948,0.7319444444444444,0.41328125,0.7707736968994141,0.5,kalman
1768891574.250233,0.7388888888888889,0.416796875,0.7772813320159913,0.5,kalman
1768891574.2987525,0.7465277777777778,0.423046875,0.7869852542877197,0.5,kalman
1768891574.3302279,0.7534722222222222,0.421484375,0.79328031539917,0.5,kalman
1768891574.3622472,0.7569444444444444,0.417578125,0.7996841907501221,0.5,kalman
1768891574.3941667,0.7625,0.41484375,0.8060680866241455,0.5,kalman
1768891574.426318,0.7645833333333333,0.405859375,0.8124983310699463,0.5,kalman
1768891574.4589071,0.76875,0.408203125,0.819016170501709,0.5,kalman
1768891574.488596,0.7784722222222222,0.411328125,0.8249539375305176,0.5,kalman
1768891574.5213754,0.7854166666666667,0.4046875,0.8315098285675049,0.5,kalman
1768891574.554325,0.7895833333333333,0.395703125,0.8380997657775879,0.5,kalman
1768891574.5868733,0.7944444444444444,0.3890625,0.8446094036102295,0.5,kalman
1768891574.6177473,0.7944444444444444,0.380859375,0.8507842063903809,0.5,kalman
1768891574.650265,0.7993055555555556,0.3828125,0.8572877407073974,0.5,kalman
1768891574.698778,0.8083333333333333,0.379296875,0.866990327835083,0.5,kalman
1768891574.729376,0.8131944444444444,0.366015625,0.8731099605560303,0.5,kalman
1768891574.7622283,0.8166666666666667,0.370703125,0.8796803951263428,0.5,kalman
1768891574.7942076,0.8173611111111111,0.38046875,0.8860762596130372,0.5,kalman
1768891574.8244889,0.8180555555555555,0.38125,0.8921325206756592,0.5,kalman
1768891574.8593884,0.8277777777777777,0.378515625,0.8991124153137208,0.5,kalman
